Longitude,Latitude,A. californica Priority,A. eriocarpa Priority,A. erosa Priority,A. vestita Priority,Accessibility Score,Survey Status
-121.43145,36.019450000000006,0.016192065551877022,0.13829007744789124,2.2266997135034217e-9,1.283061872893454e-12,0.0885385274887085,not visited
-121.42315,36.019450000000006,0.026261014863848686,0.1569623202085495,5.888070919723987e-9,2.4073963308945956e-12,0.102460116147995,not visited
-121.51445,36.01115,0.029527151957154274,0.015971917659044266,1.9441037668599392e-10,1.21148303414255e-16,0.06328760832548141,not visited
-121.50615,36.01115,0.007808163296431303,0.00590276625007391,6.273757069408248e-10,7.699110606279393e-17,0.05898198112845421,not visited
-121.49785,36.01115,0.015106521546840668,0.011592516675591469,2.1743993272593798e-8,1.1365600741640187e-14,0.07335467636585236,not visited
-121.48955,36.01115,0.0534076914191246,0.049759384244680405,7.641189370133361e-8,5.16468215850524e-13,0.11904390901327133,not visited
-121.48125,36.01115,0.06459346413612366,0.09760444611310959,6.127110196985086e-8,1.902465815092902e-12,0.1036488488316536,not visited
-121.47295,36.01115,0.09217219799757004,0.189727321267128,2.749627014964062e-7,7.704769981742299e-12,0.14221727848052979,not visited
-121.46465,36.01115,0.07741070538759232,0.2964005470275879,4.467366636617953e-7,1.2707363807040739e-11,0.18369916081428528,not visited
-121.45635,36.01115,0.006803578231483698,0.10706770420074463,1.3387330133340924e-9,5.186870898066243e-13,0.0711517408490181,not visited
-121.44805,36.01115,0.004014935344457626,0.05839090421795845,6.819755177245312e-11,3.1696452645717244e-13,0.046773090958595276,not visited
-121.43975,36.01115,0.0019249730976298451,0.040140483528375626,6.548254993798963e-11,1.4223126528541824e-13,0.030675658956170082,not visited
-121.43145,36.01115,0.0017958090174943209,0.03898253291845322,1.2849425690131255e-10,2.1060203006430939e-13,0.032694678753614426,not visited
-121.42315,36.01115,0.001869867672212422,0.03327656164765358,2.00015629059358e-10,2.5998094736051636e-13,0.032074179500341415,not visited
-121.41485,36.01115,0.0014101773267611861,0.030038312077522278,5.193484184373709e-11,9.719361546058763e-14,0.038024578243494034,not visited
-121.40655,36.01115,0.0037021201569586992,0.06958762556314468,2.3810906024657186e-10,1.3342369472712362e-13,0.06705990433692932,not visited
-121.39825,36.01115,0.008876758627593517,0.12749581038951874,9.29413657146938e-10,4.131049343748805e-13,0.10032814741134644,not visited
-121.49785,36.00285,0.03539787977933884,0.004225755576044321,2.650220309874385e-8,5.7132249472525206e-15,0.09092669188976288,not visited
-121.48955,36.00285,0.07755061984062195,0.020453443750739098,1.1420171830422987e-7,2.082698705337116e-13,0.10546726733446121,not visited
-121.48125,36.00285,0.13198158144950867,0.07365964353084564,3.816754770014086e-7,1.7341634855547183e-12,0.1627795547246933,not visited
-121.47295,36.00285,0.12085141241550446,0.0926206037402153,1.0875174893953954e-6,5.308729150721447e-12,0.15799443423748016,not visited
-121.46465,36.00285,0.12848858535289764,0.1601375937461853,1.68140593359567e-6,8.193461534244939e-12,0.18632611632347107,not visited
-121.45635,36.00285,0.04514511674642563,0.12046027928590775,6.453006307083342e-8,1.129639784491765e-12,0.10810762643814087,not visited
-121.44805,36.00285,0.004459725692868233,0.03051002323627472,1.0503139330486633e-10,1.4351562473147172e-13,0.043174102902412415,not visited
-121.43975,36.00285,0.0034323136787861586,0.0441899336874485,6.979456596001299e-11,1.8103051067745735e-13,0.043860070407390594,not visited
-121.43145,36.00285,0.0014868463622406125,0.038942985236644745,3.141598786671196e-11,2.2517087478433895e-13,0.03008453920483589,not visited
-121.42315,36.00285,0.0020693414844572544,0.04437394440174103,2.1655273407805709e-10,5.906894981824728e-13,0.03469666838645935,not visited
-121.41485,36.00285,0.005507209803909063,0.08798037469387054,9.197518857639864e-10,1.4028286995579342e-12,0.05940965190529823,not visited
-121.40655,36.00285,0.0032767432276159525,0.0673060268163681,8.694532871444949e-10,2.1870542486410183e-13,0.051588863134384155,not visited
-121.39825,36.00285,0.006210825406014919,0.11277510225772858,2.0618677876171887e-9,2.1204460171238282e-13,0.08982737362384796,not visited
-121.38995,36.00285,0.014246642589569092,0.1666557341814041,2.837354129425762e-9,1.6910801372508472e-13,0.12930136919021606,not visited
-121.38165000000001,36.00285,0.03171355649828911,0.2243693470954895,4.992173341378248e-9,2.201067697245665e-13,0.17006874084472656,not visited
-121.48955,35.994550000000004,0.07820446789264679,0.025770137086510658,5.2967092045719255e-8,2.601312042290957e-14,0.14145515859127045,not visited
-121.48125,35.994550000000004,0.0790514275431633,0.06283172219991684,1.0847084297438414e-7,2.0657837961936265e-13,0.12010543793439865,not visited
-121.47295,35.994550000000004,0.05203351005911827,0.08678451925516129,2.5384602508893295e-7,6.05401416931689e-13,0.10676367580890656,not visited
-121.46465,35.994550000000004,0.07987145334482193,0.14706268906593323,5.144507895238348e-7,1.2211137049439325e-12,0.16367225348949432,not visited
-121.45635,35.994550000000004,0.0198757816106081,0.05487439036369324,1.4960777505734768e-8,2.1104761005214662e-13,0.06386754661798477,not visited
-121.44805,35.994550000000004,0.004241694696247578,0.028279412537813187,2.079601907345463e-10,4.0960405911245196e-14,0.04270140454173088,not visited
-121.43975,35.994550000000004,0.004395120311528444,0.040046364068984985,2.5210522558438697e-10,1.2714822413256027e-13,0.04370403662323952,not visited
-121.43145,35.994550000000004,0.0052185882814228535,0.08570938557386398,1.7640955363162902e-10,5.867811119809885e-13,0.059339720755815506,not visited
-121.42315,35.994550000000004,0.007329932879656553,0.11273094266653061,1.180507580578194e-9,2.080848297489335e-12,0.06774561107158661,not visited
-121.41485,35.994550000000004,0.012007479555904865,0.13062754273414612,3.890732180877876e-9,3.4611452159188927e-12,0.07358072698116302,not visited
-121.40655,35.994550000000004,0.006809953600168228,0.10289541631937027,4.410074527783081e-9,1.1697251240533335e-12,0.06610295176506042,not visited
-121.39825,35.994550000000004,0.005858424119651318,0.10522278398275375,4.653161855827648e-9,2.8129251315386905e-13,0.07584565877914429,not visited
-121.38995,35.994550000000004,0.01749556139111519,0.1532658338546753,6.8242234085857945e-9,7.268878966619485e-13,0.11211512237787247,not visited
-121.38165000000001,35.994550000000004,0.016477050259709358,0.09756709635257721,1.2974973984114513e-8,3.318157380804987e-13,0.10540130734443665,not visited
-121.37335,35.994550000000004,0.016053108498454094,0.18840119242668152,1.2391386583487929e-8,3.4600794451833394e-13,0.14851261675357819,not visited
-121.36505,35.994550000000004,0.03716661408543587,0.2961219251155853,1.6919408096782718e-8,9.141305334220418e-13,0.18965190649032593,not visited
-121.47295,35.986250000000005,0.03191963955760002,0.06469499319791794,2.6841968647772774e-9,2.0842822842539847e-14,0.10566209256649017,not visited
-121.46465,35.986250000000005,0.028486302122473717,0.08371400088071823,3.759151212534562e-9,4.5836933830782287e-14,0.10393325984477997,not visited
-121.45635,35.986250000000005,0,0,0,0,0,not visited
-121.43975,35.986250000000005,0.004312207456678152,0.042166221886873245,1.9243363846843664e-10,1.4795639485722795e-13,0.04080263525247574,not visited
-121.43145,35.986250000000005,0.00872737541794777,0.09960701316595078,3.947609183985179e-10,7.395110999258714e-13,0.06279651820659637,not visited
-121.42315,35.986250000000005,0.006647768896073103,0.08504487574100494,1.4941553549974174e-9,1.3051313502154827e-12,0.05203588679432869,not visited
-121.41485,35.986250000000005,0.01317061111330986,0.11450690031051636,5.461156860064875e-9,2.4967653812490997e-12,0.07237902283668518,not visited
-121.40655,35.986250000000005,0.009664311073720455,0.09500071406364441,3.367515821750544e-9,1.2817077043800196e-12,0.06493520736694336,not visited
-121.39825,35.986250000000005,0.004427110310643911,0.07768000662326813,1.7946488739539745e-9,3.473177691629137e-13,0.058959539979696274,not visited
-121.38995,35.986250000000005,0.008089542388916016,0.07134805619716644,3.9002090446160764e-9,1.0454235133822154e-12,0.06438469141721725,not visited
-121.38165000000001,35.986250000000005,0.016429387032985687,0.13071000576019287,1.3518199892814664e-8,3.0821230984079406e-12,0.09771683067083359,not visited
-121.37335,35.986250000000005,0.003827521810308099,0.07597336918115616,8.911791304910821e-9,9.157575414121821e-14,0.07454599440097809,not visited
-121.36505,35.986250000000005,0.011624335311353207,0.15372048318386078,2.918644881333421e-8,2.573426226889358e-13,0.14647921919822693,not visited
-121.35675,35.986250000000005,0.06469977647066116,0.31329303979873657,7.233264227579639e-7,6.104947818975914e-13,0.2839525640010834,not visited
-121.34845,35.986250000000005,0.1860676258802414,0.28268197178840637,2.5771539640118135e-6,1.490684420520083e-12,0.325530081987381,not visited
-121.48125,35.97795000000001,0.05530621111392975,0.006511112209409475,1.982777142472969e-8,2.2855936693293565e-17,0.11385037750005722,not visited
-121.45635,35.97795000000001,0.033474989235401154,0.13152341544628143,5.6614560151047044e-8,8.382454886463053e-13,0.1356937140226364,not visited
-121.44805,35.97795000000001,0.016359850764274597,0.1420087367296219,1.1653035203451623e-9,1.4071574851517998e-12,0.0986362025141716,not visited
-121.43975,35.97795000000001,0.011972828768193722,0.1360776424407959,7.124163481364576e-10,1.366047357696798e-12,0.09246812015771866,not visited
-121.43145,35.97795000000001,0.016341255977749825,0.1845070719718933,1.118161008228924e-9,2.1413125179253756e-12,0.0991067960858345,not visited
-121.42315,35.97795000000001,0.00787338800728321,0.12428239732980728,1.144586536661052e-9,1.2060959869719667e-12,0.07037951797246933,not visited
-121.41485,35.97795000000001,0.005895031616091728,0.0762939304113388,1.512673875048165e-9,9.180994723148594e-13,0.04867284372448921,not visited
-121.40655,35.97795000000001,0.007149544078856707,0.06969229876995087,8.470996681886334e-10,1.0880634501025943e-12,0.04899691790342331,not visited
-121.39825,35.97795000000001,0.003670430975034833,0.05938676744699478,5.293256388760881e-10,5.668935915310869e-13,0.04741685092449188,not visited
-121.38995,35.97795000000001,0.011569760739803314,0.10961475223302841,3.784874191836707e-9,2.034854706609024e-12,0.07666323333978653,not visited
-121.38165000000001,35.97795000000001,0.023946598172187805,0.19108080863952637,1.0022935370557207e-8,5.075594458614496e-12,0.10764460265636444,not visited
-121.37335,35.97795000000001,0.0034011274110525846,0.12125319242477417,6.555931353346978e-9,1.4827187058436692e-13,0.092853449285030365,not visited
-121.48125,35.96965,0.028277941048145294,0.006389702670276165,4.0785526067566025e-9,5.872476114591614e-18,0.08350124210119247,not visited
-121.47295,35.96965,0.007611687295138836,0.012543641030788422,2.577039970308448e-10,3.9472190622259545e-16,0.058931559324264526,not visited
-121.46465,35.96965,0.01680784672498703,0.044150613248348236,2.0248037913006556e-8,1.4072856107435333e-13,0.07412787526845932,not visited
-121.45635,35.96965,0.07358669489622116,0.16743624210357666,9.112922327858541e-8,1.7683411158986306e-12,0.1530223935842514,not visited
-121.44805,35.96965,0.0986550822854042,0.2658928632736206,7.380155864211702e-8,6.848277587373497e-12,0.19264449179172516,not visited
-121.43975,35.96965,0.06561584025621414,0.29558080434799194,2.0555383173359587e-8,8.017369754198533e-12,0.17118573188781738,not visited
-121.43145,35.96965,0.026719916611909866,0.22496888041496277,1.1406318112250347e-9,2.776784011060407e-12,0.11733824759721756,not visited
-121.42315,35.96965,0.010957570746541023,0.17971138656139374,7.067666452087451e-10,1.4219613984553514e-12,0.094687320291996,not visited
-121.41485,35.96965,0.009378122165799141,0.127317875623703,7.87734544260843e-10,1.4992305357244828e-12,0.07203074544668198,not visited
-121.40655,35.96965,0.014030668884515762,0.11409227550029755,1.283454564848796e-9,2.4432157685883027e-12,0.06627021729946136,not visited
-121.39825,35.96965,0.015373625792562962,0.13864263892173767,3.275891335974279e-9,3.698250039541051e-12,0.07929529249668121,not visited
-121.38995,35.96965,0.025763068348169327,0.17590643465518951,6.2543077383736545e-9,5.267573269934767e-12,0.09821519255638123,not visited
-121.38165000000001,35.96965,0.03570988401770592,0.22875696420669556,8.304199106135002e-9,5.61767342713293e-12,0.12872624397277832,not visited
-121.37335,35.96965,0.017683692276477814,0.18658222258090973,3.928152469967472e-9,2.379864751447802e-12,0.10535657405853271,not visited
-121.47295,35.96135,0.04142314940690994,0.032562900334596634,2.490319559456111e-7,4.840935933906644e-14,0.13717855513095856,not visited
-121.46465,35.96135,0.14323446154594421,0.14752896130084991,8.328499347953766e-7,6.407230431978994e-13,0.22173981368541718,not visited
-121.45635,35.96135,0.11787386983633041,0.1471826136112213,1.2078361066869547e-7,1.3884967394600656e-12,0.1873808652162552,not visited
-121.44805,35.96135,0.048102982342243195,0.06968485563993454,2.2995063631015e-8,1.60029834436054e-12,0.11754239350557327,not visited
-121.43975,35.96135,0.04990643262863159,0.09214890003204346,1.9415256957699967e-8,2.5221977284495267e-12,0.119647316634655,not visited
-121.43145,35.96135,0.05439925938844681,0.15477950870990753,1.6761871890480506e-8,2.4089387169051735e-12,0.14714650809764862,not visited
-121.47295,35.953050000000005,0.10633883625268936,0.01975020207464695,1.6178114492504392e-7,2.6068563811505047e-14,0.17437072098255157,not visited
-121.46465,35.953050000000005,0.17684918642044067,0.06971564143896103,3.4432088114044745e-7,2.0417868784594617e-13,0.20214822888374329,not visited
-121.45635,35.953050000000005,0.026728330180048943,0.028629815205931664,1.5670234887465995e-8,1.2063477116113636e-13,0.080326080322265625,not visited
-121.44805,35.953050000000005,0.012258966453373432,0.014606928452849388,1.049230369254417e-9,2.350787140360626e-14,0.05929522588849068,not visited
-121.43975,35.953050000000005,0.019636325538158417,0.029808619990944862,4.436855327583089e-9,1.5277048289602524e-13,0.08516502380371094,not visited
-121.43145,35.953050000000005,0.011363388039171696,0.026914235204458237,3.274140958353655e-9,2.3073809030972614e-13,0.06855851411819458,not visited
-121.42315,35.953050000000005,0.013307524845004082,0.06840939074754715,1.0643632641915701e-9,1.9981019334751327e-13,0.09263365715742111,not visited
-121.47295,35.944750000000006,0.37435221672058105,0.008310429751873016,3.4694917872002407e-7,3.1545521305977834e-16,0.3260173201560974,not visited
-121.46465,35.944750000000006,0.16227835416793823,0.027379337698221207,2.987214742233846e-8,3.644355549792483e-16,0.15613682568073273,not visited
-121.45635,35.944750000000006,0.01619277149438858,0.013881012797355652,3.038299820068424e-11,4.48238188983951e-17,0.04238197207450867,not visited
-121.44805,35.944750000000006,0.0033912486396729946,0.005599976517260075,1.9720159533109793e-11,5.398931360470563e-16,0.02687261998653412,not visited
-121.43975,35.944750000000006,0.003995087463408709,0.012023495510220528,9.872157952228733e-11,2.609447836100982e-15,0.04178422689437866,not visited
-121.43145,35.944750000000006,0.0023530153557658195,0.014650225639343262,1.3177031688016427e-10,4.397426433405682e-14,0.0346648134291172,not visited
-121.42315,35.944750000000006,0.00986932311207056,0.08756471425294876,2.82838891196846e-10,3.9326650117833817e-13,0.07780919969081879,not visited
-121.41485,35.944750000000006,0.011561227031052113,0.11797420680522919,3.0577523846275767e-10,8.917164966495972e-13,0.08523273468017578,not visited
-121.40655,35.944750000000006,0.01711086928844452,0.13488630950450897,8.956717589825303e-10,1.6383321565713316e-12,0.10556846857070923,not visited
-121.39825,35.944750000000006,0.020265161991119385,0.17485803365707397,1.621408673990743e-9,2.737237303138129e-12,0.11990010738372803,not visited
-121.38995,35.944750000000006,0.03052651695907116,0.2220521718263626,2.6524389351578748e-9,4.213214846449098e-12,0.12624843418598175,not visited
-121.46465,35.93645,0.19198006391525269,0.01729230396449566,6.156442822202735e-8,4.755637117447524e-18,0.17917761206626892,not visited
-121.45635,35.93645,0.025312110781669617,0.015267882496118546,2.1740276245907353e-10,1.1980112398142663e-16,0.058316513895988464,not visited
-121.44805,35.93645,0.013951483182609081,0.026234013959765434,6.987163292393461e-9,8.332582433561667e-15,0.06248789280653,not visited
-121.43975,35.93645,0.02569153532385826,0.07670091837644577,2.795227871388306e-8,2.0676624475080008e-13,0.10765797644853592,not visited
-121.43145,35.93645,0.031995739787817,0.11674954742193222,1.1988658066286462e-8,6.097185473522004e-13,0.11953648924827576,not visited
-121.41485,35.93645,0.016823019832372665,0.1727680265903473,9.36218769176378e-10,1.0924570709863746e-12,0.1184130311012268,not visited
-121.40655,35.93645,0.011377000249922276,0.10713842511177063,8.323218780859065e-10,8.115171945891064e-13,0.084849514067173,not visited
-121.39825,35.93645,0.01896432600915432,0.11165401339530945,1.3947391019897282e-9,1.135316667066899e-12,0.1013614609837532,not visited
-121.38995,35.93645,0.03717447817325592,0.16690197587013245,3.1840441394592744e-9,1.89001201841843e-12,0.13511738181114197,not visited
-121.46465,35.92815,0.24357667565345764,0.009631739929318428,6.424646414870949e-8,0,0.24496446549892426,not visited
-121.45635,35.92815,0.02108786068856716,0.010892659425735474,3.019304806173295e-10,2.1363753822573636e-16,0.062752366065979,not visited
-121.44805,35.92815,0.03504636138677597,0.049631521105766296,6.528985352360905e-9,1.0542688751624847e-14,0.09979280829429626,not visited
-121.43975,35.92815,0.037858687341213226,0.11040331423282623,3.322406882944051e-8,1.2096753720242104e-12,0.11454389244318008,not visited
-121.43145,35.92815,0,0,0,0,0,not visited
-121.42315,35.92815,0.022557618096470833,0.11877358704805374,2.384152653078786e-9,6.620083170885693e-13,0.10128355026245117,not visited
-121.41485,35.92815,0.020527029410004616,0.1300455778837204,1.1069005712016633e-9,5.96599104753931e-13,0.10654760152101517,not visited
-121.40655,35.92815,0.00616112444549799,0.09175650030374527,4.3496303780976575e-10,2.7062521060911005e-13,0.07285328209400177,not visited
-121.39825,35.92815,0.01126233208924532,0.07855100184679031,8.501232495738975e-10,2.521196684583671e-13,0.07328805327415466,not visited
-121.38995,35.92815,0.03958791866898537,0.1248655617237091,1.1369720276377393e-8,1.1955414956632548e-12,0.12613725662231445,not visited
-121.38165000000001,35.92815,0.09466377645730972,0.2214716076850891,5.248556433912199e-8,5.8322847419634005e-12,0.17305107414722443,not visited
-121.46465,35.919850000000004,0.21835367381572723,0.004111200105398893,2.7905317168119836e-8,0,0.23272231221199036,not visited
-121.45635,35.919850000000004,0,0,0,0,0,not visited
-121.44805,35.919850000000004,0.0447881743311882,0.07871942967176437,7.594986861647612e-9,3.6338225045109626e-14,0.14843939244747162,not visited
-121.43975,35.919850000000004,0.08611398935317993,0.2159183770418167,2.543047799008491e-7,6.863499785875193e-12,0.17283864319324493,not visited
-121.43145,35.919850000000004,0.11629075556993484,0.3201383650302887,5.908959224143473e-7,1.688570290536706e-11,0.198957622051239,not visited
-121.42315,35.919850000000004,0.012033005245029926,0.07276175171136856,1.2214615985328692e-9,1.7621062215703726e-13,0.08781112730503082,not visited
-121.41485,35.919850000000004,0.011790933087468147,0.03593222051858902,2.6414820331055466e-10,9.284366759556781e-14,0.06512340903282166,not visited
-121.40655,35.919850000000004,0.005312811117619276,0.03875279426574707,1.3625538197725717e-10,6.024669559892212e-14,0.07078605890274048,not visited
-121.39825,35.919850000000004,0.003546781837940216,0.0355800986289978,1.8034787552245746e-10,4.2071313338491734e-14,0.04789538308978081,not visited
-121.38995,35.919850000000004,0.012663275934755802,0.07226517796516418,3.024988926014771e-9,3.5369220031077064e-13,0.07518681138753891,not visited
-121.38165000000001,35.919850000000004,0.028041912242770195,0.11783581972122192,1.743173605461834e-8,1.3880577460004262e-12,0.11679074168205261,not visited
-121.37335,35.919850000000004,0.03268830105662346,0.12334940582513809,4.092611405326352e-8,7.822234179832854e-12,0.15477465093135834,not visited
-121.36505,35.919850000000004,0.05180170014500618,0.2641046941280365,2.9452472460889112e-8,2.3643443106124984e-11,0.13973668217658997,not visited
-121.45635,35.911550000000005,0.03581007942557335,0.010184087790548801,3.0718975807531024e-8,3.1358059679860656e-16,0.16635899245738983,not visited
-121.44805,35.911550000000005,0.1409851312637329,0.08470764756202698,7.831191624063649e-7,3.930849786296098e-13,0.2519398331642151,not visited
-121.43975,35.911550000000005,0.35711973905563354,0.2641790509223938,2.61077343566285e-6,7.267378972913852e-12,0.3611626625061035,not visited
-121.43145,35.911550000000005,0.15391871333122253,0.16311407089233398,6.919315751474642e-7,8.24518578412814e-12,0.22788560390472412,not visited
-121.42315,35.911550000000005,0.007529542315751314,0.033549558371305466,1.1884220274538393e-9,3.73822405864456e-15,0.09161630272865295,not visited
-121.41485,35.911550000000005,0.0021748736035078764,0.006280377507209778,8.783028991599107e-12,1.1899287190826678e-15,0.0241776742041111,not visited
-121.40655,35.911550000000005,0.0010488915722817183,0.00439891591668129,8.527064471186563e-12,1.7006223530368226e-15,0.025579355657100677,not visited
-121.39825,35.911550000000005,6.798277609050274e-4,0.008018492721021175,6.480281155435419e-12,2.8339469307489193e-15,0.02416508086025715,not visited
-121.38995,35.911550000000005,0.002556813880801201,0.025491399690508842,1.1317119463782888e-10,3.342717270517215e-14,0.04137733578681946,not visited
-121.38165000000001,35.911550000000005,0.005439427215605974,0.03671187907457352,2.2786268427665846e-9,1.3374905024655936e-13,0.07013639062643051,not visited
-121.37335,35.911550000000005,0.0158480703830719,0.07006647437810898,2.9001203216694194e-8,2.2484932752503406e-12,0.12150122225284576,not visited
-121.36505,35.911550000000005,0.04739391803741455,0.19513201713562012,1.0648165726934167e-7,1.0870400933560287e-11,0.1775040328502655,not visited
-121.45635,35.90325000000001,0.161166712641716,0.004389469977468252,5.393205171344562e-8,1.6507627909181027e-16,0.21704767644405365,not visited
-121.44805,35.90325000000001,0.23800386488437653,0.019478846341371536,3.7892627346991503e-7,1.5016323416921357e-13,0.21939870715141296,not visited
-121.43975,35.90325000000001,0.22015546262264252,0.03208109363913536,6.812792889832053e-7,3.6557294192697543e-13,0.20241349935531616,not visited
-121.43145,35.90325000000001,0.06932075321674347,0.02373739518225193,1.009440140364859e-7,9.413821854204266e-14,0.11965388804674149,not visited
-121.42315,35.90325000000001,0.005776384379714727,0.01002577506005764,1.9882406832039123e-10,4.6528102127829955e-17,0.04053966701030731,not visited
-121.41485,35.90325000000001,3.86744097340852e-4,0.0013977810740470886,2.0039082426846072e-13,5.7212166270092486e-18,0.00970027968287468,not visited
-121.40655,35.90325000000001,8.851473103277385e-5,6.889917422086e-4,8.752383312462392e-14,8.863786202709977e-17,0.004270748235285282,not visited
-121.39825,35.90325000000001,1.0029820987256244e-4,0.0012476963456720114,2.0166584602330367e-13,4.318748888715372e-16,0.004570741672068834,not visited
-121.38995,35.90325000000001,1.4861274394206703e-4,0.0015988023951649666,4.940101062597679e-13,1.1337423767133299e-15,0.005539631471037865,not visited
-121.38165000000001,35.90325000000001,2.772293519228697e-4,0.002784069161862135,6.099021461480891e-12,4.95137979756948e-15,0.01177439745515585,not visited
-121.37335,35.90325000000001,0.0021430281922221184,0.016269447281956673,2.8023054987613705e-9,1.3539057299328389e-13,0.03707677870988846,not visited
-121.36505,35.90325000000001,0.014327533543109894,0.07994169741868973,2.620338079850626e-8,1.110297834575058e-12,0.10090066492557526,not visited
-121.45635,35.89495,0.2848462462425232,0.00557492533698678,6.189259238453815e-8,3.2676386639332863e-18,0.2338910698890686,not visited
-121.44805,35.89495,0.2762705385684967,0.009488243609666824,4.1145895579575154e-8,3.403370110261653e-17,0.24426981806755066,not visited
-121.43975,35.89495,0.07320093363523483,0.005380360875278711,1.6223289378558547e-8,4.1449812045517853e-17,0.12125688791275024,not visited
-121.43145,35.89495,0.01719972863793373,0.00586518831551075,9.551919255557095e-10,2.485768399716984e-17,0.06933844089508057,not visited
-121.42315,35.89495,0.0019489673431962729,0.00325864739716053,2.34486670531997e-12,4.98576562945886e-17,0.023039018735289574,not visited
-121.41485,35.89495,2.693398273549974e-4,0.0012164998333901167,2.6246127667051145e-13,1.485651981998802e-16,0.009272472932934761,not visited
-121.40655,35.89495,2.270931872772053e-5,1.9609867013059556e-4,3.039104070397952e-14,1.7059060916222357e-16,9.452455560676754e-4,not visited
-121.39825,35.89495,3.38610443577636e-5,3.11670737573877e-4,6.318129206666148e-14,5.623395091492952e-16,0.0010828891536220908,not visited
-121.38995,35.89495,0,0,0,0,0,not visited
-121.38165000000001,35.89495,4.5528452028520405e-4,0.005273766350001097,1.0517690017530779e-11,2.7151121046006983e-14,0.01486322470009327,not visited
-121.37335,35.89495,0.0010455885203555226,0.009432774968445301,9.397645162056989e-11,5.779342390939413e-14,0.032551683485507965,not visited
-121.44805,35.88665,0.2519696354866028,0.01026828307658434,8.85457041022164e-8,0,0.2194162905216217,not visited
-121.43975,35.88665,0.11043697595596313,0.014051617123186588,1.0026008467889369e-8,0,0.16339226067066193,not visited
-121.41485,35.88665,0.00197047321125865,0.022438479587435722,9.0170596683814e-12,3.667433110671192e-14,0.03578680381178856,not visited
-121.40655,35.88665,0.0040206885896623135,0.03209938108921051,2.613089605807417e-11,1.1694372683765386e-13,0.03885912895202637,not visited
-121.39825,35.88665,0.012462855316698551,0.06621947139501572,1.3732251447073907e-10,3.7204064156672045e-13,0.06390027701854706,not visited
-121.38995,35.88665,0.013258500024676323,0.05521084740757942,1.9221853275741552e-10,4.0750386463665744e-13,0.06368041038513184,not visited
-121.38165000000001,35.88665,0.011724986135959625,0.03316301107406616,1.720219661160982e-10,2.9073819090078e-13,0.06065686419606209,not visited
-121.37335,35.88665,0.003932139370590448,0.014742529019713402,2.359192563528012e-10,3.183141684265367e-14,0.06366667151451111,not visited
-121.43975,35.878350000000005,0.2902843654155731,0.009576842188835144,2.9152215574868023e-7,3.1446472052452774e-17,0.25093698501586914,not visited
-121.43145,35.878350000000005,0,0,0,0,0,not visited
-121.41485,35.878350000000005,0.07268708944320679,0.1977299600839615,2.029725543195582e-8,9.627616629273583e-13,0.15126127004623413,not visited
-121.40655,35.878350000000005,0.08145526796579361,0.1905263513326645,2.5546341930748895e-8,1.7348336309175316e-12,0.1480601280927658,not visited
-121.39825,35.878350000000005,0.06293702125549316,0.1795511245727539,1.525008030967001e-8,1.4859754052243268e-12,0.13493452966213226,not visited
-121.38995,35.878350000000005,0.031833793967962265,0.14029070734977722,7.022374903797868e-10,8.019370757728073e-13,0.11748801916837692,not visited
-121.38165000000001,35.878350000000005,0.012506901286542416,0.05164800584316254,1.9708870646617527e-10,2.8862036458715545e-13,0.06592167913913727,not visited
-121.37335,35.878350000000005,0.012701685540378094,0.061540983617305756,5.312048023675686e-10,5.628846455781045e-13,0.0769314244389534,not visited
-121.36505,35.878350000000005,0.023106304928660393,0.11284658312797546,1.00664465652045e-9,1.7157808377202266e-12,0.07717190682888031,not visited
-121.43145,35.870050000000006,0.2205657660961151,0.0022139493376016617,4.530943442659918e-7,3.9199351383781584e-17,0.1986657828092575,not visited
-121.42315,35.870050000000006,0.15579475462436676,0.04166650027036667,4.858600846091576e-7,1.485921574586463e-13,0.1894712597131729,not visited
-121.41485,35.870050000000006,0.1522107869386673,0.0884358286857605,2.0043341919517843e-7,4.860396481988494e-13,0.16378667950630188,not visited
-121.40655,35.870050000000006,0.05322328954935074,0.04824946075677872,8.760645542338352e-9,4.473015653618656e-13,0.08599349111318588,not visited
-121.39825,35.870050000000006,0.03515394777059555,0.05404156446456909,6.471307933963999e-9,3.316464670163194e-13,0.07337538152933121,not visited
-121.38995,35.870050000000006,0.07225966453552246,0.17376969754695892,1.1359684748413201e-8,9.120602493736807e-13,0.16741065680980682,not visited
-121.38165000000001,35.870050000000006,0.03917033597826958,0.1068214625120163,7.590709394378337e-9,1.0679214674028104e-12,0.10849562287330627,not visited
-121.37335,35.870050000000006,0.02624421939253807,0.10474558919668198,2.266902221492728e-9,1.18904463098507e-12,0.10973083227872849,not visited
-121.36505,35.870050000000006,0.027520226314663887,0.14705738425254822,1.1223548757044455e-9,1.8540462134314373e-12,0.11209426075220108,not visited
-121.35675,35.870050000000006,0.0159438606351614,0.14201396703720093,1.1997098869898082e-9,1.9858407453166027e-12,0.09406796097755432,not visited
-121.34845,35.870050000000006,0.016613969579339027,0.1479463428258896,2.3770012624879655e-9,2.2013992191649567e-12,0.08670014142990112,not visited
-121.34015,35.870050000000006,0.017588311806321144,0.13803113996982574,2.66635868939602e-9,1.831102760738168e-12,0.08615221083164215,not visited
-121.41485,35.86175,0.15956027805805206,0.0033806513529270887,1.3461618664223352e-7,7.531161575242301e-16,0.14911094307899475,not visited
